sal_code_2021,sal_name_2021,sa2_code_2021,sa2_name_2021,overlap_area_pct,confidence
SAL20824,Eaglehawk North,202031032,Bendigo Surrounds - North,8.75,low
SAL20824,Eaglehawk North,202011023,Maiden Gully,0.77,low
SAL20825,Eaglemont,209011198,Heidelberg - Rosanna,58.98,low
SAL20825,Eaglemont,209011203,Viewbank - Yallambie,26.27,low
SAL20825,Eaglemont,209011201,Ivanhoe East - Eaglemont,14.75,low
SAL20826,Earlston,204011055,Euroa,97.16,high
SAL20826,Earlston,216031418,Shepparton Surrounds - East,2.84,low
SAL20826,Earlston,204021064,Benalla Surrounds,0.01,low
SAL20827,East Bairnsdale,205021081,Bairnsdale,78.36,medium
SAL20827,East Bairnsdale,205021082,Bruthen - Omeo,14.42,low
SAL20827,East Bairnsdale,205021086,Paynesville,7.22,low
SAL20827,East Bairnsdale,205021083,Lake King,0.0,low
SAL20828,East Bendigo,202011018,Bendigo,35.67,low
SAL20828,East Bendigo,202011020,East Bendigo - Kennington,33.48,low
SAL20828,East Bendigo,202011021,Flora Hill - Spring Gully,22.52,low
SAL20828,East Bendigo,202011025,White Hills - Ascot,8.33,low
SAL20828,East Bendigo,202011024,Strathfieldsaye,0.0,low
SAL20829,East Geelong,203021045,Newcomb - Moolap,67.07,medium
SAL20829,East Geelong,203021039,Geelong,32.93,low
SAL20830,East Melbourne,206041119,East Melbourne,100.0,high
SAL20831,East Sale,205051100,Longford - Loch Sport,100.0,high
SAL20832,East Wangaratta,204021067,Wangaratta Surrounds,88.78,medium
SAL20832,East Wangaratta,204021066,Wangaratta,10.8,low
SAL20832,East Wangaratta,216021412,Moira,0.41,low
SAL20833,East Warburton,211051286,Yarra Valley,95.99,high
SAL20833,East Warburton,204011061,Upper Yarra Valley,4.01,low
SAL20834,Eastern View,203031049,Lorne - Anglesea,100.0,high
SAL20835,Eastville,202021028,Castlemaine Surrounds,91.18,high
SAL20835,Eastville,202031033,Loddon,8.82,low
SAL20836,Eastwood (Vic.),205021081,Bairnsdale,78.36,medium
SAL20836,Eastwood (Vic.),205021082,Bruthen - Omeo,14.42,low
SAL20836,Eastwood (Vic.),205021086,Paynesville,7.22,low
SAL20836,Eastwood (Vic.),205021083,Lake King,0.0,low
SAL20837,Ebden,204031491,Baranduda - Leneva,59.44,low
SAL20837,Ebden,204031075,Yackandandah,20.42,low
SAL20837,Ebden,204031072,Towong,9.52,low
SAL20837,Ebden,204031069,Bright - Mount Beauty,5.41,low
SAL20837,Ebden,204031073,West Wodonga,4.7,low
SAL20837,Ebden,204031492,Wodonga,0.02,low
SAL20838,Echuca,216011406,Echuca,91.55,high
SAL20838,Echuca,216011408,Lockington - Gunbower,8.15,low
SAL20838,Echuca,216011407,Kyabram,0.3,low
SAL20839,Echuca Village,216011406,Echuca,91.55,high
SAL20839,Echuca Village,216011408,Lockington - Gunbower,8.15,low
SAL20839,Echuca Village,216011407,Kyabram,0.3,low
SAL20840,Echuca West,216011406,Echuca,91.55,high
SAL20840,Echuca West,216011408,Lockington - Gunbower,8.15,low
SAL20840,Echuca West,216011407,Kyabram,0.3,low
SAL20841,Ecklin South,217041477,Moyne - East,62.36,medium
SAL20841,Ecklin South,217031474,Corangamite - North,23.34,low
SAL20841,Ecklin South,217031475,Corangamite - South,14.3,low
SAL20842,Eddington,201031017,Maryborough Surrounds,76.26,medium
SAL20842,Eddington,202021028,Castlemaine Surrounds,19.38,low
SAL20842,Eddington,202031033,Loddon,4.359999999999999,low
SAL20843,Eden Park,209041225,Whittlesea,79.91,medium
SAL20843,Eden Park,209031211,Kinglake,20.09,low
SAL20843,Eden Park,209031212,Panton Hill - St Andrews,0.0,low
SAL20844,Edenhope,215011393,West Wimmera,100.0,high
SAL20845,Edgecombe,202021030,Kyneton,91.45,high
SAL20845,Edgecombe,202021028,Castlemaine Surrounds,4.57,low
SAL20845,Edgecombe,202021029,Heathcote,1.69,low
SAL20845,Edgecombe,201021011,Daylesford,1.2,low
SAL20845,Edgecombe,204011060,Seymour Surrounds,1.08,low
SAL20846,Edi,204021067,Wangaratta Surrounds,88.78,medium
SAL20846,Edi,204021066,Wangaratta,10.8,low
SAL20846,Edi,216021412,Moira,0.41,low
SAL20847,Edi Upper,204021067,Wangaratta Surrounds,88.78,medium
SAL20847,Edi Upper,204021066,Wangaratta,10.8,low
SAL20847,Edi Upper,216021412,Moira,0.41,low
SAL20848,Edithvale,208031186,Chelsea - Bonbeach,56.67,low
SAL20848,Edithvale,208031189,Edithvale - Aspendale,23.3,low
SAL20848,Edithvale,208031187,Chelsea Heights,20.03,low
SAL20849,Eganstown,201021011,Daylesford,96.46,high
SAL20849,Eganstown,202021028,Castlemaine Surrounds,2.63,low
SAL20849,Eganstown,201021012,Gordon (Vic.),0.91,low
SAL20849,Eganstown,202021030,Kyneton,0.0,low
SAL20850,Eildon,204011054,Alexandra,99.7,high
SAL20850,Eildon,204011057,Mansfield (Vic.),0.3,low
SAL20851,Elaine,201021012,Gordon (Vic.),100.0,high
SAL20852,Eldorado,204021067,Wangaratta Surrounds,100.0,high
SAL20853,Elevated Plains,201021011,Daylesford,96.46,high
SAL20853,Elevated Plains,202021028,Castlemaine Surrounds,2.63,low
SAL20853,Elevated Plains,201021012,Gordon (Vic.),0.91,low
SAL20853,Elevated Plains,202021030,Kyneton,0.0,low
SAL20854,Elingamite,217031475,Corangamite - South,97.24,high
SAL20854,Elingamite,217031474,Corangamite - North,2.17,low
SAL20854,Elingamite,217031473,Colac Surrounds,0.59,low
SAL20854,Elingamite,217031476,Otway,0.0,low
SAL20855,Elingamite North,217031475,Corangamite - South,97.24,high
SAL20855,Elingamite North,217031474,Corangamite - North,2.17,low
SAL20855,Elingamite North,217031473,Colac Surrounds,0.59,low
SAL20855,Elingamite North,217031476,Otway,0.0,low
SAL20856,Elizabeth Island,205031088,French Island,100.0,high
SAL20857,Ellaswood,205021081,Bairnsdale,78.36,medium
SAL20857,Ellaswood,205021082,Bruthen - Omeo,14.42,low
SAL20857,Ellaswood,205021086,Paynesville,7.22,low
SAL20857,Ellaswood,205021083,Lake King,0.0,low
SAL20858,Ellerslie (Vic.),217041477,Moyne - East,62.36,medium
SAL20858,Ellerslie (Vic.),217031474,Corangamite - North,23.34,low
SAL20858,Ellerslie (Vic.),217031475,Corangamite - South,14.3,low
SAL20859,Elliminyt,217031472,Colac,100.0,high
SAL20859,Elliminyt,217031473,Colac Surrounds,0.0,low
SAL20860,Ellinbank,205011079,Warragul,56.52,low
SAL20860,Ellinbank,205011077,Mount Baw Baw Region,37.6,low
SAL20860,Ellinbank,205011078,Trafalgar (Vic.),5.88,low
SAL20861,Elmhurst,201031013,Avoca,87.02,medium
SAL20861,Elmhurst,201031014,Beaufort,12.98,low
SAL20862,Elmore,202031032,Bendigo Surrounds - North,89.53,medium
SAL20862,Elmore,216011410,Rushworth,10.47,low
SAL20863,Elphinstone (Vic.),202021028,Castlemaine Surrounds,100.0,high
SAL20864,Elsternwick,208021179,Elsternwick,88.48,medium
SAL20864,Elsternwick,206051134,St Kilda East,11.52,low
SAL20865,Eltham (Vic.),209031209,Eltham,82.63,medium
SAL20865,Eltham (Vic.),209031214,Research - North Warrandyte,9.54,low
SAL20865,Eltham (Vic.),209011197,Greensborough,7.47,low
SAL20865,Eltham (Vic.),209011202,Montmorency - Briar Hill,0.36,low
SAL20866,Eltham North,209031209,Eltham,82.63,medium
SAL20866,Eltham North,209031214,Research - North Warrandyte,9.54,low
SAL20866,Eltham North,209011197,Greensborough,7.47,low
SAL20866,Eltham North,209011202,Montmorency - Briar Hill,0.36,low
SAL20867,Elwood,206051129,Elwood,97.78,high
SAL20867,Elwood,206051513,St Kilda - Central,1.78,low
SAL20867,Elwood,206051514,St Kilda - West,0.44,low
SAL20868,Emerald (Vic.),212011289,Emerald - Cockatoo,88.92,medium
SAL20868,Emerald (Vic.),211051279,Monbulk - Silvan,11.08,low
SAL20869,Emu,201031017,Maryborough Surrounds,64.65,medium
SAL20869,Emu,202031033,Loddon,21.89,low
SAL20869,Emu,215011391,St Arnaud,13.46,low
SAL20870,Emu Creek (Vic.),202011025,White Hills - Ascot,30.81,low
SAL20870,Emu Creek (Vic.),202011024,Strathfieldsaye,29.98,low
SAL20870,Emu Creek (Vic.),202011023,Maiden Gully,15.2,low
SAL20870,Emu Creek (Vic.),202021026,Bendigo Surrounds - South,14.79,low
SAL20870,Emu Creek (Vic.),202031032,Bendigo Surrounds - North,3.22,low
SAL20870,Emu Creek (Vic.),202021029,Heathcote,2.95,low
SAL20870,Emu Creek (Vic.),202031033,Loddon,1.72,low
SAL20870,Emu Creek (Vic.),216011410,Rushworth,0.7,low
SAL20870,Emu Creek (Vic.),202011019,California Gully - Eaglehawk,0.6,low
SAL20870,Emu Creek (Vic.),201031017,Maryborough Surrounds,0.03,low
SAL20871,Endeavour Hills,212021454,Endeavour Hills - South,54.72,low
SAL20871,Endeavour Hills,212021453,Endeavour Hills - North,45.28,low
SAL20872,Enfield (Vic.),201021012,Gordon (Vic.),22.66,low
SAL20872,Enfield (Vic.),201011008,Wendouree - Miners Rest,21.81,low
SAL20872,Enfield (Vic.),201011001,Alfredton,10.67,low
SAL20872,Enfield (Vic.),201031015,Golden Plains - North,7.47,low
SAL20872,Enfield (Vic.),201011006,Delacombe,6.5,low
SAL20872,Enfield (Vic.),201021010,Creswick - Clunes,5.58,low
SAL20872,Enfield (Vic.),201011482,Ballarat North - Invermay,5.57,low
SAL20872,Enfield (Vic.),203011035,Golden Plains - South,4.7,low
SAL20872,Enfield (Vic.),201031014,Beaufort,3.8,low
SAL20872,Enfield (Vic.),201011481,Ballarat East - Warrenheip,3.56,low
SAL20872,Enfield (Vic.),201031013,Avoca,3.54,low
SAL20872,Enfield (Vic.),201011005,Buninyong,2.49,low
SAL20872,Enfield (Vic.),201011007,Smythes Creek,1.53,low
SAL20872,Enfield (Vic.),217031474,Corangamite - North,0.13,low
SAL20873,Englefield,217011423,Southern Grampians,100.0,high
SAL20874,Enochs Point,204011057,Mansfield (Vic.),98.19,high
SAL20874,Enochs Point,204021067,Wangaratta Surrounds,1.36,low
SAL20874,Enochs Point,204021064,Benalla Surrounds,0.37,low
SAL20874,Enochs Point,204011061,Upper Yarra Valley,0.08,low
SAL20874,Enochs Point,205051099,Alps - West,0.0,low
SAL20875,Ensay,205021082,Bruthen - Omeo,100.0,high
SAL20876,Ensay North,205021082,Bruthen - Omeo,100.0,high
SAL20877,Eppalock,202011025,White Hills - Ascot,30.81,low
SAL20877,Eppalock,202011024,Strathfieldsaye,29.98,low
SAL20877,Eppalock,202011023,Maiden Gully,15.2,low
SAL20877,Eppalock,202021026,Bendigo Surrounds - South,14.79,low
SAL20877,Eppalock,202031032,Bendigo Surrounds - North,3.22,low
SAL20877,Eppalock,202021029,Heathcote,2.95,low
SAL20877,Eppalock,202031033,Loddon,1.72,low
SAL20877,Eppalock,216011410,Rushworth,0.7,low
SAL20877,Eppalock,202011019,California Gully - Eaglehawk,0.6,low
SAL20877,Eppalock,201031017,Maryborough Surrounds,0.03,low
SAL20878,Epping (Vic.),209041431,Epping - East,39.27,low
SAL20878,Epping (Vic.),209041433,Epping (Vic.) - West,36.21,low
SAL20878,Epping (Vic.),209041432,Epping - South,24.52,low
SAL20878,Epping (Vic.),209041530,Lalor - West,0.0,low
SAL20879,Epsom (Vic.),202011025,White Hills - Ascot,30.81,low
SAL20879,Epsom (Vic.),202011024,Strathfieldsaye,29.98,low
SAL20879,Epsom (Vic.),202011023,Maiden Gully,15.2,low
SAL20879,Epsom (Vic.),202021026,Bendigo Surrounds - South,14.79,low
SAL20879,Epsom (Vic.),202031032,Bendigo Surrounds - North,3.22,low
SAL20879,Epsom (Vic.),202021029,Heathcote,2.95,low
SAL20879,Epsom (Vic.),202031033,Loddon,1.72,low
SAL20879,Epsom (Vic.),216011410,Rushworth,0.7,low
SAL20879,Epsom (Vic.),202011019,California Gully - Eaglehawk,0.6,low
SAL20879,Epsom (Vic.),201031017,Maryborough Surrounds,0.03,low
SAL20880,Ercildoune,201021012,Gordon (Vic.),22.66,low
SAL20880,Ercildoune,201011008,Wendouree - Miners Rest,21.81,low
SAL20880,Ercildoune,201011001,Alfredton,10.67,low
SAL20880,Ercildoune,201031015,Golden Plains - North,7.47,low
SAL20880,Ercildoune,201011006,Delacombe,6.5,low
SAL20880,Ercildoune,201021010,Creswick - Clunes,5.58,low
SAL20880,Ercildoune,201011482,Ballarat North - Invermay,5.57,low
SAL20880,Ercildoune,203011035,Golden Plains - South,4.7,low
SAL20880,Ercildoune,201031014,Beaufort,3.8,low
SAL20880,Ercildoune,201011481,Ballarat East - Warrenheip,3.56,low
SAL20880,Ercildoune,201031013,Avoca,3.54,low
SAL20880,Ercildoune,201011005,Buninyong,2.49,low
SAL20880,Ercildoune,201011007,Smythes Creek,1.53,low
SAL20880,Ercildoune,217031474,Corangamite - North,0.13,low
SAL20881,Erica,205041095,Moe - Newborough,82.06,medium
SAL20881,Erica,205011077,Mount Baw Baw Region,10.55,low
SAL20881,Erica,205041098,Yallourn North - Glengarry,7.14,low
SAL20881,Erica,205011078,Trafalgar (Vic.),0.26,low
SAL20881,Erica,205051101,Maffra,0.0,low
SAL20882,Errinundra,205021085,Orbost,100.0,high
SAL20883,Eskdale (Vic.),204031072,Towong,100.0,high
SAL20883,Eskdale (Vic.),205021082,Bruthen - Omeo,0.0,low
SAL20884,Esmond,216021414,Yarrawonga,89.04,medium
SAL20884,Esmond,216021412,Moira,10.96,low
SAL20885,Essendon,206031501,Essendon (West) - Aberfeldie,48.51,low
SAL20885,Essendon,206031502,Essendon - East,45.63,low
SAL20885,Essendon,210011230,Niddrie - Essendon West,5.86,low
SAL20886,Essendon Fields,210011231,Strathmore,76.52,medium
SAL20886,Essendon Fields,206031501,Essendon (West) - Aberfeldie,23.38,low
SAL20886,Essendon Fields,210011227,Essendon Airport,0.1,low
SAL20887,Essendon North,210011231,Strathmore,76.52,medium
SAL20887,Essendon North,206031501,Essendon (West) - Aberfeldie,23.38,low
SAL20887,Essendon North,210011227,Essendon Airport,0.1,low
SAL20888,Essendon West,206031501,Essendon (West) - Aberfeldie,48.51,low
SAL20888,Essendon West,206031502,Essendon - East,45.63,low
SAL20888,Essendon West,210011230,Niddrie - Essendon West,5.86,low
SAL20889,Eumemmerring,212021295,Doveton,100.0,high
SAL20890,Eurack,217031473,Colac Surrounds,99.99,high
SAL20890,Eurack,217031474,Corangamite - North,0.01,low
SAL20891,Eureka (Vic.),201011001,Alfredton,22.42,low
SAL20891,Eureka (Vic.),201011482,Ballarat North - Invermay,20.74,low
SAL20891,Eureka (Vic.),201011483,Canadian - Mount Clear,18.52,low
SAL20891,Eureka (Vic.),201011002,Ballarat,15.56,low
SAL20891,Eureka (Vic.),201011481,Ballarat East - Warrenheip,13.64,low
SAL20891,Eureka (Vic.),201011005,Buninyong,4.56,low
SAL20891,Eureka (Vic.),201011484,Sebastopol - Redan,4.56,low
SAL20892,Euroa,204011055,Euroa,99.26,high
SAL20892,Euroa,204011058,Nagambie,0.41,low
SAL20892,Euroa,204011060,Seymour Surrounds,0.33,low
SAL20893,Eurobin,204031071,Myrtleford,100.0,high
SAL20894,Evansford,201031017,Maryborough Surrounds,77.33,medium
SAL20894,Evansford,201031013,Avoca,18.06,low
SAL20894,Evansford,201021010,Creswick - Clunes,4.61,low
SAL20895,Eversley,215011386,Ararat,88.48,medium
SAL20895,Eversley,215011387,Ararat Surrounds,10.38,low
SAL20895,Eversley,201031013,Avoca,0.88,low
SAL20895,Eversley,215011392,Stawell,0.26,low
SAL20896,Everton,204021067,Wangaratta Surrounds,88.78,medium
SAL20896,Everton,204021066,Wangaratta,10.8,low
SAL20896,Everton,216021412,Moira,0.41,low
SAL20897,Everton Upper,204021067,Wangaratta Surrounds,88.78,medium
SAL20897,Everton Upper,204021066,Wangaratta,10.8,low
SAL20897,Everton Upper,216021412,Moira,0.41,low
SAL20898,Exford,213041578,Melton South - Weir Views,44.94,low
SAL20898,Exford,213041571,Brookfield,26.5,low
SAL20898,Exford,213041572,Cobblebank - Strathtulloh,20.54,low
SAL20898,Exford,213041573,Eynesbury - Exford,8.02,low
SAL20898,Exford,213051589,Wyndham Vale - North,0.0,low
SAL20899,Eynesbury,213041578,Melton South - Weir Views,44.94,low
SAL20899,Eynesbury,213041571,Brookfield,26.5,low
SAL20899,Eynesbury,213041572,Cobblebank - Strathtulloh,20.54,low
SAL20899,Eynesbury,213041573,Eynesbury - Exford,8.02,low
SAL20899,Eynesbury,213051589,Wyndham Vale - North,0.0,low
SAL20900,Fairbank,205031089,Korumburra,94.86,high
SAL20900,Fairbank,205031090,Leongatha,5.14,low
SAL20901,Fairfield (Vic.),206021110,Alphington - Fairfield,73.39,medium
SAL20901,Fairfield (Vic.),206071145,Clifton Hill - Alphington,26.61,low
SAL20902,Fairhaven,203031049,Lorne - Anglesea,100.0,high
SAL20903,Fairley,215031402,Kerang,72.32,medium
SAL20903,Fairley,215031401,Gannawarra,26.89,low
SAL20903,Fairley,202031033,Loddon,0.79,low
SAL20904,Fairy Dell (Campaspe - Vic.),216011409,Rochester,85.0,medium
SAL20904,Fairy Dell (Campaspe - Vic.),216011408,Lockington - Gunbower,12.99,low
SAL20904,Fairy Dell (Campaspe - Vic.),216011407,Kyabram,2.01,low
SAL20905,Fairy Dell (East Gippsland - Vic.),205021081,Bairnsdale,78.36,medium
SAL20905,Fairy Dell (East Gippsland - Vic.),205021082,Bruthen - Omeo,14.42,low
SAL20905,Fairy Dell (East Gippsland - Vic.),205021086,Paynesville,7.22,low
SAL20905,Fairy Dell (East Gippsland - Vic.),205021083,Lake King,0.0,low
SAL20906,Falls Creek (Vic.),204031069,Bright - Mount Beauty,100.0,high
SAL20906,Falls Creek (Vic.),205021082,Bruthen - Omeo,0.0,low
SAL20907,Faraday,202021027,Castlemaine,64.51,medium
SAL20907,Faraday,202021028,Castlemaine Surrounds,34.72,low
SAL20907,Faraday,201021011,Daylesford,0.77,low
SAL20908,Fawcett,204011054,Alexandra,100.0,high
SAL20909,Fawkner,210031237,Fawkner,98.1,high
SAL20909,Fawkner,210051243,Campbellfield - Coolaroo,1.9,low
SAL20910,Fentons Creek,202031033,Loddon,99.31,high
SAL20910,Fentons Creek,215031400,Buloke,0.69,low
SAL20911,Ferguson (Vic.),217031476,Otway,88.78,medium
SAL20911,Ferguson (Vic.),217031475,Corangamite - South,11.22,low
SAL20912,Fern Hill,201021011,Daylesford,74.41,medium
SAL20912,Fern Hill,201021009,Bacchus Marsh Surrounds,18.51,low
SAL20912,Fern Hill,202021031,Woodend,4.66,low
SAL20912,Fern Hill,202021030,Kyneton,2.42,low
SAL20913,Fernbank,205021082,Bruthen - Omeo,100.0,high
SAL20914,Ferndale (Vic.),205011079,Warragul,56.52,low
SAL20914,Ferndale (Vic.),205011077,Mount Baw Baw Region,37.6,low
SAL20914,Ferndale (Vic.),205011078,Trafalgar (Vic.),5.88,low
SAL20915,Fernihurst,202031033,Loddon,99.31,high
SAL20915,Fernihurst,215031400,Buloke,0.69,low
SAL20916,Fernshaw,204011054,Alexandra,99.98,high
SAL20916,Fernshaw,211051276,Healesville - Yarra Glen,0.01,low
SAL20916,Fernshaw,211051286,Yarra Valley,0.01,low
SAL20917,Ferntree Gully,211011448,Ferntree Gully (South) - Upper Ferntree Gully,39.9,low
SAL20917,Ferntree Gully,211011447,Ferntree Gully - North,36.72,low
SAL20917,Ferntree Gully,211011255,Lysterfield,17.09,low
SAL20917,Ferntree Gully,212021453,Endeavour Hills - North,2.57,low
SAL20917,Ferntree Gully,211051284,Upwey - Tecoma,2.33,low
SAL20917,Ferntree Gully,211011254,Knoxfield - Scoresby,0.81,low
SAL20917,Ferntree Gully,211011257,Rowville - North,0.33,low
SAL20917,Ferntree Gully,211051274,Belgrave - Selby,0.25,low
SAL20918,Ferny Creek,211051282,Mount Dandenong - Olinda,100.0,high
SAL20918,Ferny Creek,211051284,Upwey - Tecoma,0.0,low
SAL20919,Fiery Flat,202031033,Loddon,99.31,high
SAL20919,Fiery Flat,215031400,Buloke,0.69,low
SAL20920,Fingal (Vic.),214021384,Rosebud - McCrae,90.47,high
SAL20920,Fingal (Vic.),214021378,Flinders,5.57,low
SAL20920,Fingal (Vic.),214021383,Point Nepean,3.96,low
SAL20921,Fish Creek,205031087,Foster,100.0,high
SAL20922,Fish Point,215031404,Swan Hill,97.13,high
SAL20922,Fish Point,215031405,Swan Hill Surrounds,2.87,low
SAL20923,Fiskville,201021009,Bacchus Marsh Surrounds,98.22,high
SAL20923,Fiskville,201021012,Gordon (Vic.),1.55,low
SAL20923,Fiskville,203011035,Golden Plains - South,0.23,low
SAL20924,Fitzroy (Vic.),206071142,Fitzroy,100.0,high
SAL20924,Fitzroy (Vic.),206071143,Fitzroy North,0.0,low
SAL20925,Fitzroy North,206071143,Fitzroy North,66.03,medium
SAL20925,Fitzroy North,206071145,Clifton Hill - Alphington,33.97,low
SAL20926,Flaggy Creek,205021081,Bairnsdale,78.36,medium
SAL20926,Flaggy Creek,205021082,Bruthen - Omeo,14.42,low
SAL20926,Flaggy Creek,205021086,Paynesville,7.22,low
SAL20926,Flaggy Creek,205021083,Lake King,0.0,low
SAL20927,Flagstaff,201031016,Maryborough (Vic.),80.8,medium
SAL20927,Flagstaff,201031017,Maryborough Surrounds,17.36,low
SAL20927,Flagstaff,201031013,Avoca,1.54,low
SAL20927,Flagstaff,215011391,St Arnaud,0.29,low
SAL20928,Flamingo Beach,205051100,Longford - Loch Sport,68.96,medium
SAL20928,Flamingo Beach,205051102,Rosedale,18.48,low
SAL20928,Flamingo Beach,205051101,Maffra,9.37,low
SAL20928,Flamingo Beach,205051104,Yarram,2.51,low
SAL20928,Flamingo Beach,205051103,Sale,0.69,low
SAL20929,Flemington,206041121,Kensington (Vic.),60.5,medium
SAL20929,Flemington,206031115,Flemington,39.07,low
SAL20929,Flemington,206041120,Flemington Racecourse,0.43,low
SAL20930,Flinders (Vic.),214021378,Flinders,100.0,high
SAL20931,Flora Hill,202011018,Bendigo,35.67,low
SAL20931,Flora Hill,202011020,East Bendigo - Kennington,33.48,low
SAL20931,Flora Hill,202011021,Flora Hill - Spring Gully,22.52,low
SAL20931,Flora Hill,202011025,White Hills - Ascot,8.33,low
SAL20931,Flora Hill,202011024,Strathfieldsaye,0.0,low
SAL20932,Flowerdale (Vic.),204011062,Yea,100.0,high
SAL20933,Flynn (Vic.),205041494,Traralgon - West,53.97,low
SAL20933,Flynn (Vic.),205041493,Traralgon - East,38.51,low
SAL20933,Flynn (Vic.),205041094,Churchill,3.37,low
SAL20933,Flynn (Vic.),205041098,Yallourn North - Glengarry,2.85,low
SAL20933,Flynn (Vic.),205051104,Yarram,1.02,low
SAL20933,Flynn (Vic.),205051102,Rosedale,0.28,low
SAL20933,Flynn (Vic.),205041096,Morwell,0.0,low
SAL20934,Flynns Creek,205041494,Traralgon - West,53.97,low
SAL20934,Flynns Creek,205041493,Traralgon - East,38.51,low
SAL20934,Flynns Creek,205041094,Churchill,3.37,low
SAL20934,Flynns Creek,205041098,Yallourn North - Glengarry,2.85,low
SAL20934,Flynns Creek,205051104,Yarram,1.02,low
SAL20934,Flynns Creek,205051102,Rosedale,0.28,low
